length,family,f1
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0
1477,16S rRNA,0.0017621146980673
1478,16S rRNA,0.0
1466,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.0
1478,16S rRNA,0.001835704431869
1478,16S rRNA,0.0
1478,16S rRNA,0.0018340211827307
1479,16S rRNA,0.0
1479,16S rRNA,0.0
1479,16S rRNA,0.0018173557473346
1479,16S rRNA,0.0
1479,16S rRNA,0.0
1479,16S rRNA,0.0
1479,16S rRNA,0.0
1479,16S rRNA,0.0
1479,16S rRNA,0.0018107740906998
1479,16S rRNA,0.0
1480,16S rRNA,0.0036446468438953
1480,16S rRNA,0.0
1480,16S rRNA,0.0018157059093937
1480,16S rRNA,0.0
1480,16S rRNA,0.0
1480,16S rRNA,0.0
1480,16S rRNA,0.0
1480,16S rRNA,0.0
1481,16S rRNA,0.0
1481,16S rRNA,0.0
1481,16S rRNA,0.0
1481,16S rRNA,0.0018050541402772
1481,16S rRNA,0.0
1482,16S rRNA,0.0
1481,16S rRNA,0.0
1482,16S rRNA,0.0
1472,16S rRNA,0.0
1482,16S rRNA,0.0
1482,16S rRNA,0.0
1482,16S rRNA,0.0
1482,16S rRNA,0.0
1482,16S rRNA,0.0
1483,16S rRNA,0.0
1483,16S rRNA,0.0
1475,16S rRNA,0.001823985367082
1483,16S rRNA,0.0
1481,16S rRNA,0.0
1483,16S rRNA,0.0
1483,16S rRNA,0.0
1483,16S rRNA,0.0
1483,16S rRNA,0.0
1484,16S rRNA,0.0
1484,16S rRNA,0.0017985611921176
1484,16S rRNA,0.0
1484,16S rRNA,0.0
1484,16S rRNA,0.0
1484,16S rRNA,0.0
1484,16S rRNA,0.0
1485,16S rRNA,0.0
1485,16S rRNA,0.0
1485,16S rRNA,0.0
1485,16S rRNA,0.0
1486,16S rRNA,0.0
1486,16S rRNA,0.0
1486,16S rRNA,0.0
1486,16S rRNA,0.0
1486,16S rRNA,0.0
1487,16S rRNA,0.0
1487,16S rRNA,0.0
1487,16S rRNA,0.0
1487,16S rRNA,0.0
1487,16S rRNA,0.0
1488,16S rRNA,0.0
1488,16S rRNA,0.0
1488,16S rRNA,0.0
1489,16S rRNA,0.0
1489,16S rRNA,0.0
1489,16S rRNA,0.0018107742071151
1489,16S rRNA,0.0
1489,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1489,16S rRNA,0.0
1490,16S rRNA,0.0
1490,16S rRNA,0.0
1491,16S rRNA,0.0
1491,16S rRNA,0.0
1491,16S rRNA,0.0
1491,16S rRNA,0.0
1491,16S rRNA,0.0
1491,16S rRNA,0.0
1492,16S rRNA,0.0
1492,16S rRNA,0.0
1492,16S rRNA,0.0
1492,16S rRNA,0.0
1493,16S rRNA,0.0
1493,16S rRNA,0.0
1493,16S rRNA,0.0
1493,16S rRNA,0.0
1493,16S rRNA,0.0
1494,16S rRNA,0.0
1494,16S rRNA,0.0
1494,16S rRNA,0.0
1494,16S rRNA,0.0
1495,16S rRNA,0.0
1495,16S rRNA,0.0
1495,16S rRNA,0.0
1495,16S rRNA,0.0
1496,16S rRNA,0.0
1496,16S rRNA,0.0
1496,16S rRNA,0.0
1476,16S rRNA,0.0
1496,16S rRNA,0.0
1497,16S rRNA,0.0
1497,16S rRNA,0.0
1497,16S rRNA,0.0
1498,16S rRNA,0.0018091361271217
1498,16S rRNA,0.0
1499,16S rRNA,0.0
1499,16S rRNA,0.0
1499,16S rRNA,0.0
1499,16S rRNA,0.0
1500,16S rRNA,0.0
1501,16S rRNA,0.0
1501,16S rRNA,0.0
1501,16S rRNA,0.0
1502,16S rRNA,0.0
1502,16S rRNA,0.0036166363861411
1503,16S rRNA,0.0
1503,16S rRNA,0.0017913121264427
1503,16S rRNA,0.0
1504,16S rRNA,0.0
1504,16S rRNA,0.0
1504,16S rRNA,0.0018058690475299
1504,16S rRNA,0.0
1504,16S rRNA,0.0
1505,16S rRNA,0.0
1505,16S rRNA,0.0
1502,16S rRNA,0.0
1505,16S rRNA,0.0
1506,16S rRNA,0.0017865117406472
1506,16S rRNA,0.0
1506,16S rRNA,0.0
1507,16S rRNA,0.0
1507,16S rRNA,0.0017913121264427
1507,16S rRNA,0.0
1508,16S rRNA,0.0
1508,16S rRNA,0.0
1508,16S rRNA,0.0
1508,16S rRNA,0.0
1509,16S rRNA,0.0
1509,16S rRNA,0.0
1509,16S rRNA,0.0
1505,16S rRNA,0.001790510257706
1509,16S rRNA,0.0
1510,16S rRNA,0.0
1510,16S rRNA,0.0
1510,16S rRNA,0.0
1510,16S rRNA,0.0
1511,16S rRNA,0.0
1511,16S rRNA,0.0
1511,16S rRNA,0.0
1512,16S rRNA,0.0
1511,16S rRNA,0.0
1481,16S rRNA,0.0
1512,16S rRNA,0.0
1512,16S rRNA,0.0018306636484339
1513,16S rRNA,0.0017809439450502
1513,16S rRNA,0.0
1514,16S rRNA,0.0
1513,16S rRNA,0.0
1514,16S rRNA,0.0
1514,16S rRNA,0.0
1514,16S rRNA,0.0
1515,16S rRNA,0.0
1515,16S rRNA,0.0
1515,16S rRNA,0.0
1515,16S rRNA,0.0
1516,16S rRNA,0.0
1516,16S rRNA,0.0
1517,16S rRNA,0.0
1517,16S rRNA,0.0
1517,16S rRNA,0.0
1517,16S rRNA,0.0
1517,16S rRNA,0.0
1518,16S rRNA,0.0017730497056618
1518,16S rRNA,0.0017730497056618
1519,16S rRNA,0.0
1519,16S rRNA,0.0
1488,16S rRNA,0.0
1519,16S rRNA,0.0
1520,16S rRNA,0.0
1520,16S rRNA,0.0
1520,16S rRNA,0.0
1520,16S rRNA,0.0
1521,16S rRNA,0.0
1521,16S rRNA,0.0017738359747454
1521,16S rRNA,0.0
1522,16S rRNA,0.0
1521,16S rRNA,0.0
1523,16S rRNA,0.0
1522,16S rRNA,0.0
1523,16S rRNA,0.0
1523,16S rRNA,0.0
1524,16S rRNA,0.0
1524,16S rRNA,0.0
1524,16S rRNA,0.0017889087321236
1524,16S rRNA,0.0
1525,16S rRNA,0.0017467248253524
1525,16S rRNA,0.0
1526,16S rRNA,0.0
1526,16S rRNA,0.0
1527,16S rRNA,0.0
1527,16S rRNA,0.0
1527,16S rRNA,0.0
1515,16S rRNA,0.0035492456518113
1527,16S rRNA,0.0
1527,16S rRNA,0.0017551556229591
1527,16S rRNA,0.0
1527,16S rRNA,0.0035164835862815
1528,16S rRNA,0.0
1528,16S rRNA,0.0
1529,16S rRNA,0.0
1528,16S rRNA,0.0
1529,16S rRNA,0.0
1529,16S rRNA,0.0
1530,16S rRNA,0.0
1530,16S rRNA,0.0
1532,16S rRNA,0.0
1531,16S rRNA,0.0
1533,16S rRNA,0.0
1535,16S rRNA,0.0
1534,16S rRNA,0.0
1535,16S rRNA,0.0
1537,16S rRNA,0.0
1539,16S rRNA,0.0
1540,16S rRNA,0.0017436791677027
1542,16S rRNA,0.0
1543,16S rRNA,0.0
1541,16S rRNA,0.0
1544,16S rRNA,0.0
1544,16S rRNA,0.0017346052918583
1544,16S rRNA,0.0
1545,16S rRNA,0.0
1546,16S rRNA,0.0
1547,16S rRNA,0.0
1547,16S rRNA,0.0017233950784429
1549,16S rRNA,0.0
1550,16S rRNA,0.0
1548,16S rRNA,0.0
1552,16S rRNA,0.001739130471833
1553,16S rRNA,0.0
1551,16S rRNA,0.0
1554,16S rRNA,0.0051813470199704
1554,16S rRNA,0.0017182129668071
1555,16S rRNA,0.0017211704980581
1555,16S rRNA,0.0017211704980581
1555,16S rRNA,0.0
1516,16S rRNA,0.0
1559,16S rRNA,0.0
1560,16S rRNA,0.0
106,5S rRNA,0.0551724098622798
106,5S rRNA,0.0
1560,16S rRNA,0.0
107,5S rRNA,0.0
107,5S rRNA,0.0268456377089023
108,5S rRNA,0.0503144674003124
107,5S rRNA,0.0264900662004947
108,5S rRNA,0.0
108,5S rRNA,0.0243902448564767
109,5S rRNA,0.0254777055233716
109,5S rRNA,0.0516129061579704
109,5S rRNA,0.0769230723381042
109,5S rRNA,0.0
109,5S rRNA,0.0710059255361557
109,5S rRNA,0.0547945201396942
109,5S rRNA,0.0240963865071535
109,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.0240963865071535
110,5S rRNA,0.1176470518112182
110,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.048192773014307
110,5S rRNA,0.0740740671753883
110,5S rRNA,0.0236686393618583
110,5S rRNA,0.072289153933525
110,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.0238095242530107
110,5S rRNA,0.1000000014901161
110,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.0
110,5S rRNA,0.0
111,5S rRNA,0.0
111,5S rRNA,0.050000000745058
111,5S rRNA,0.0
111,5S rRNA,0.0598802380263805
111,5S rRNA,0.0
111,5S rRNA,0.0253164563328027
111,5S rRNA,0.0246913582086563
111,5S rRNA,0.0516129061579704
111,5S rRNA,0.0243902448564767
111,5S rRNA,0.025000000372529
111,5S rRNA,0.0710059255361557
111,5S rRNA,0.0
111,5S rRNA,0.0246913582086563
111,5S rRNA,0.0233918130397796
111,5S rRNA,0.0
111,5S rRNA,0.025000000372529
111,5S rRNA,0.0253164563328027
111,5S rRNA,0.0129032265394926
111,5S rRNA,0.0
111,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.037267081439495
111,5S rRNA,0.037267081439495
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.0
112,5S rRNA,0.02580645121634
112,5S rRNA,0.0481927692890167
112,5S rRNA,0.049689445644617
112,5S rRNA,0.0467836260795593
112,5S rRNA,0.048192773014307
112,5S rRNA,0.0115606933832168
112,5S rRNA,0.119760476052761
112,5S rRNA,0.0235294122248888
112,5S rRNA,0.0487804897129535
112,5S rRNA,0.0121212126687169
1562,16S rRNA,0.0
113,5S rRNA,0.048192773014307
1561,16S rRNA,0.0
112,5S rRNA,0.0242424234747886
113,5S rRNA,0.0251572337001562
113,5S rRNA,0.0231213867664337
113,5S rRNA,0.0261437892913818
113,5S rRNA,0.0
113,5S rRNA,0.0
113,5S rRNA,0.0584795325994491
113,5S rRNA,0.0645161271095275
113,5S rRNA,0.0243902429938316
113,5S rRNA,0.0
113,5S rRNA,0.071856290102005
113,5S rRNA,0.0
113,5S rRNA,0.0
113,5S rRNA,0.0236686393618583
113,5S rRNA,0.071856290102005
113,5S rRNA,0.0473372787237167
113,5S rRNA,0.0503144674003124
113,5S rRNA,0.0465116314589977
113,5S rRNA,0.0
113,5S rRNA,0.0
113,5S rRNA,0.0242424234747886
113,5S rRNA,0.0496894381940364
1562,16S rRNA,0.0
113,5S rRNA,0.0240963846445083
113,5S rRNA,0.0493827164173126
113,5S rRNA,0.0
113,5S rRNA,0.0490797571837902
114,5S rRNA,0.0628930851817131
114,5S rRNA,0.0236686393618583
114,5S rRNA,0.0
114,5S rRNA,0.0
113,5S rRNA,0.0254777055233716
114,5S rRNA,0.0239520948380231
114,5S rRNA,0.0
114,5S rRNA,0.0467836260795593
114,5S rRNA,0.0
114,5S rRNA,0.0229885056614875
114,5S rRNA,0.0
114,5S rRNA,0.0125786168500781
114,5S rRNA,0.0529801361262798
114,5S rRNA,0.0355029590427875
114,5S rRNA,0.0
114,5S rRNA,0.0
114,5S rRNA,0.0828402414917945
114,5S rRNA,0.0467836260795593
114,5S rRNA,0.0240963846445083
114,5S rRNA,0.0
114,5S rRNA,0.0503144674003124
114,5S rRNA,0.0
114,5S rRNA,0.0
114,5S rRNA,0.0479041896760463
114,5S rRNA,0.0253164544701576
114,5S rRNA,0.072727270424366
114,5S rRNA,0.0
114,5S rRNA,0.0470588244497776
114,5S rRNA,0.0233918130397796
114,5S rRNA,0.0240963846445083
114,5S rRNA,0.0242424253374338
114,5S rRNA,0.0116959065198898
114,5S rRNA,0.0462427735328674
115,5S rRNA,0.0677966102957725
115,5S rRNA,0.0606060624122619
115,5S rRNA,0.0
115,5S rRNA,0.0479041934013366
115,5S rRNA,0.0451977401971817
115,5S rRNA,0.0
115,5S rRNA,0.0233918130397796
115,5S rRNA,0.0818713456392288
115,5S rRNA,0.0467836260795593
115,5S rRNA,0.0231213867664337
115,5S rRNA,0.0239520967006683
115,5S rRNA,0.0233918130397796
115,5S rRNA,0.0
115,5S rRNA,0.0350877195596694
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0512820519506931
115,5S rRNA,0.0236686412245035
115,5S rRNA,0.048192773014307
115,5S rRNA,0.072727270424366
115,5S rRNA,0.0479041934013366
115,5S rRNA,0.0
115,5S rRNA,0.0233918130397796
115,5S rRNA,0.0233918130397796
115,5S rRNA,0.0481927692890167
115,5S rRNA,0.0
115,5S rRNA,0.0231213849037885
115,5S rRNA,0.0
115,5S rRNA,0.0479041896760463
115,5S rRNA,0.0
115,5S rRNA,0.0236686393618583
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0243902448564767
115,5S rRNA,0.0233918130397796
115,5S rRNA,0.0350877195596694
115,5S rRNA,0.0
115,5S rRNA,0.0681818127632141
115,5S rRNA,0.0462427735328674
115,5S rRNA,0.0
115,5S rRNA,0.0239520967006683
115,5S rRNA,0.0
115,5S rRNA,0.0462427735328674
115,5S rRNA,0.0229885056614875
115,5S rRNA,0.0
115,5S rRNA,0.0509554110467433
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0231213867664337
115,5S rRNA,0.0
115,5S rRNA,0.0242424253374338
115,5S rRNA,0.0449438206851482
115,5S rRNA,0.0229885075241327
115,5S rRNA,0.0224719103425741
115,5S rRNA,0.0242424253374338
115,5S rRNA,0.0
115,5S rRNA,0.0
115,5S rRNA,0.0355029590427875
115,5S rRNA,0.0473372749984264
115,5S rRNA,0.0
115,5S rRNA,0.0529801324009895
115,5S rRNA,0.0
115,5S rRNA,0.0231213849037885
115,5S rRNA,0.0
115,5S rRNA,0.0740740671753883
115,5S rRNA,0.0598802417516708
115,5S rRNA,0.0697674453258514
115,5S rRNA,0.0457142852246761
115,5S rRNA,0.0479041934013366
115,5S rRNA,0.0
116,5S rRNA,0.0338983088731765
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.0
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0
116,5S rRNA,0.0790960490703582
116,5S rRNA,0.0800000056624412
116,5S rRNA,0.0
116,5S rRNA,0.0121212126687169
116,5S rRNA,0.0231213867664337
116,5S rRNA,0.0224719122052192
116,5S rRNA,0.0462427735328674
116,5S rRNA,0.0
116,5S rRNA,0.0235294122248888
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0225988700985908
116,5S rRNA,0.0484848469495773
116,5S rRNA,0.0
116,5S rRNA,0.0233918130397796
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0225988682359457
116,5S rRNA,0.0225988700985908
116,5S rRNA,0.0
116,5S rRNA,0.0490797571837902
1565,16S rRNA,0.0
116,5S rRNA,0.0231213886290788
116,5S rRNA,0.0
116,5S rRNA,0.0222222208976745
116,5S rRNA,0.0457142852246761
116,5S rRNA,0.1028571426868438
116,5S rRNA,0.1092896163463592
116,5S rRNA,0.0782122910022735
116,5S rRNA,0.0
116,5S rRNA,0.06134969368577
116,5S rRNA,0.0223463699221611
116,5S rRNA,0.0462427772581577
116,5S rRNA,0.0342857129871845
116,5S rRNA,0.0231213867664337
116,5S rRNA,0.0239520948380231
116,5S rRNA,0.0
116,5S rRNA,0.0342857129871845
116,5S rRNA,0.022857142612338
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0118343206122517
116,5S rRNA,0.0790960490703582
116,5S rRNA,0.0584795325994491
116,5S rRNA,0.0441988967359066
116,5S rRNA,0.0
116,5S rRNA,0.0239520967006683
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0
116,5S rRNA,0.0462427772581577
116,5S rRNA,0.0256410259753465
116,5S rRNA,0.0243902429938316
116,5S rRNA,0.0
116,5S rRNA,0.1156069338321685
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0451977401971817
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0584795325994491
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.0253164544701576
116,5S rRNA,0.0
116,5S rRNA,0.0451977364718914
116,5S rRNA,0.0473372787237167
116,5S rRNA,0.0451977401971817
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0564971752464771
116,5S rRNA,0.0350877195596694
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0552486181259155
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.068571425974369
116,5S rRNA,0.0446927398443222
116,5S rRNA,0.0479041896760463
116,5S rRNA,0.0
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0225988682359457
116,5S rRNA,0.0225988700985908
116,5S rRNA,0.0220994483679533
116,5S rRNA,0.0
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0
116,5S rRNA,0.0451977401971817
116,5S rRNA,0.0
116,5S rRNA,0.0
116,5S rRNA,0.0571428500115871
116,5S rRNA,0.0
116,5S rRNA,0.0470588244497776
116,5S rRNA,0.0451977364718914
116,5S rRNA,0.0
116,5S rRNA,0.0112994341179728
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.022857142612338
116,5S rRNA,0.0457142814993858
116,5S rRNA,0.0223463699221611
116,5S rRNA,0.0571428500115871
116,5S rRNA,0.0224719122052192
116,5S rRNA,0.0828402414917945
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0233918130397796
116,5S rRNA,0.0223463699221611
116,5S rRNA,0.0228571407496929
116,5S rRNA,0.0
116,5S rRNA,0.0112994350492954
116,5S rRNA,0.0790960490703582
116,5S rRNA,0.047337282449007
116,5S rRNA,0.0473372787237167
116,5S rRNA,0.0451977364718914
116,5S rRNA,0.0571428500115871
116,5S rRNA,0.0228571407496929
117,5S rRNA,0.0
117,5S rRNA,0.0355029590427875
117,5S rRNA,0.0
116,5S rRNA,0.0346820801496505
117,5S rRNA,0.0115606943145394
117,5S rRNA,0.0239520948380231
117,5S rRNA,0.0
117,5S rRNA,0.0231213886290788
117,5S rRNA,0.0473372787237167
117,5S rRNA,0.0236686412245035
117,5S rRNA,0.0681818202137947
117,5S rRNA,0.0
117,5S rRNA,0.047337282449007
117,5S rRNA,0.0
117,5S rRNA,0.0233918130397796
117,5S rRNA,0.0446927398443222
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0473372787237167
117,5S rRNA,0.0457142814993858
117,5S rRNA,0.0
117,5S rRNA,0.0571428574621677
117,5S rRNA,0.0239520948380231
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0
117,5S rRNA,0.0116959065198898
117,5S rRNA,0.0598802380263805
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0245398785918951
117,5S rRNA,0.0674157291650772
117,5S rRNA,0.0446927398443222
117,5S rRNA,0.0
117,5S rRNA,0.0969697013497352
117,5S rRNA,0.0231213867664337
117,5S rRNA,0.0701754391193389
117,5S rRNA,0.0457142814993858
117,5S rRNA,0.0
117,5S rRNA,0.0236686412245035
117,5S rRNA,0.0346820801496505
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0225988682359457
117,5S rRNA,0.094674564898014
117,5S rRNA,0.0
117,5S rRNA,0.0441988967359066
117,5S rRNA,0.0
117,5S rRNA,0.0479041934013366
117,5S rRNA,0.0359281450510025
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0224719122052192
117,5S rRNA,0.0
117,5S rRNA,0.0437158457934856
117,5S rRNA,0.068571425974369
117,5S rRNA,0.0233918130397796
117,5S rRNA,0.0238095223903656
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0598802417516708
117,5S rRNA,0.0693641602993011
117,5S rRNA,0.0
117,5S rRNA,0.0355029590427875
117,5S rRNA,0.0111731849610805
117,5S rRNA,0.0745341628789901
117,5S rRNA,0.0584795325994491
117,5S rRNA,0.0225988700985908
117,5S rRNA,0.06134969368577
117,5S rRNA,0.0670391097664833
117,5S rRNA,0.0
117,5S rRNA,0.0446927398443222
117,5S rRNA,0.0359281413257122
117,5S rRNA,0.0
117,5S rRNA,0.0115606943145394
117,5S rRNA,0.0
117,5S rRNA,0.0465116277337074
117,5S rRNA,0.0462427735328674
117,5S rRNA,0.0598802380263805
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0662983432412147
117,5S rRNA,0.0245398785918951
117,5S rRNA,0.0
117,5S rRNA,0.0231213867664337
117,5S rRNA,0.0243902448564767
117,5S rRNA,0.0591715984046459
117,5S rRNA,0.0
117,5S rRNA,0.0655737742781639
117,5S rRNA,0.0233918130397796
117,5S rRNA,0.025157231837511
117,5S rRNA,0.0122699383646249
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0465116277337074
117,5S rRNA,0.0
117,5S rRNA,0.0451977401971817
117,5S rRNA,0.0359281413257122
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0242424234747886
117,5S rRNA,0.0359281450510025
117,5S rRNA,0.0116959065198898
117,5S rRNA,0.0223463699221611
117,5S rRNA,0.0242424253374338
117,5S rRNA,0.0239520948380231
117,5S rRNA,0.0115606943145394
117,5S rRNA,0.0558659210801124
117,5S rRNA,0.0242424253374338
117,5S rRNA,0.0
117,5S rRNA,0.0578034669160842
117,5S rRNA,0.0233918130397796
117,5S rRNA,0.0
117,5S rRNA,0.0467836260795593
117,5S rRNA,0.0858895704150199
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0220994483679533
117,5S rRNA,0.0828402414917945
117,5S rRNA,0.0
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0
117,5S rRNA,0.0231213849037885
117,5S rRNA,0.0228571407496929
117,5S rRNA,0.0236686393618583
117,5S rRNA,0.0710059255361557
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0446927398443222
117,5S rRNA,0.0
117,5S rRNA,0.0
117,5S rRNA,0.0249999985098838
117,5S rRNA,0.1129943504929542
117,5S rRNA,0.0
118,5S rRNA,0.0
117,5S rRNA,0.0
118,5S rRNA,0.0983606502413749
118,5S rRNA,0.0222222208976745
118,5S rRNA,0.0216216202825307
118,5S rRNA,0.0705882310867309
118,5S rRNA,0.0444444417953491
118,5S rRNA,0.0457142889499664
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0546448118984699
118,5S rRNA,0.0462427772581577
118,5S rRNA,0.0439560450613498
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0809248611330986
118,5S rRNA,0.0219780206680297
118,5S rRNA,0.0
118,5S rRNA,0.0217391308397054
118,5S rRNA,0.0110497241839766
118,5S rRNA,0.0584795325994491
118,5S rRNA,0.0219780225306749
118,5S rRNA,0.0
118,5S rRNA,0.0693641602993011
118,5S rRNA,0.0479041934013366
118,5S rRNA,0.0216216202825307
118,5S rRNA,0.0662983506917953
118,5S rRNA,0.0462427735328674
118,5S rRNA,0.0914285629987716
118,5S rRNA,0.0736196339130401
118,5S rRNA,0.0223463680595159
118,5S rRNA,0.0327868871390819
118,5S rRNA,0.0
1588,16S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0484848469495773
118,5S rRNA,0.0227272734045982
118,5S rRNA,0.0248447190970182
118,5S rRNA,0.050000000745058
118,5S rRNA,0.0218579228967428
118,5S rRNA,0.0476190485060215
118,5S rRNA,0.0462427772581577
118,5S rRNA,0.0
118,5S rRNA,0.0454545430839061
118,5S rRNA,0.0454545468091964
118,5S rRNA,0.0236686393618583
118,5S rRNA,0.0220994483679533
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.071856290102005
118,5S rRNA,0.0
118,5S rRNA,0.0231213849037885
118,5S rRNA,0.0446927361190319
118,5S rRNA,0.0219780225306749
118,5S rRNA,0.0479041934013366
118,5S rRNA,0.095238097012043
118,5S rRNA,0.022857142612338
118,5S rRNA,0.0710059180855751
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.011428571306169
118,5S rRNA,0.0253164581954479
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0220994465053081
118,5S rRNA,0.0342857129871845
118,5S rRNA,0.0219780225306749
118,5S rRNA,0.0993788763880729
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0222222208976745
118,5S rRNA,0.0681818127632141
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0484848506748676
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0
118,5S rRNA,0.0223463680595159
118,5S rRNA,0.0666666701436042
118,5S rRNA,0.0
119,5S rRNA,0.0731707289814949
119,5S rRNA,0.0108108101412653
119,5S rRNA,0.0
119,5S rRNA,0.0225988682359457
119,5S rRNA,0.0439560450613498
119,5S rRNA,0.0216216202825307
119,5S rRNA,0.0220994483679533
119,5S rRNA,0.0213903728872537
119,5S rRNA,0.0224719103425741
119,5S rRNA,0.0227272734045982
119,5S rRNA,0.0
119,5S rRNA,0.068571425974369
119,5S rRNA,0.0220994465053081
119,5S rRNA,0.0
119,5S rRNA,0.0444444455206394
119,5S rRNA,0.0121212126687169
119,5S rRNA,0.0860215052962303
119,5S rRNA,0.0232558157294988
119,5S rRNA,0.0655737742781639
119,5S rRNA,0.0
119,5S rRNA,0.0446927398443222
119,5S rRNA,0.0213903728872537
119,5S rRNA,0.0216216202825307
119,5S rRNA,0.0
119,5S rRNA,0.0223463699221611
119,5S rRNA,0.0
119,5S rRNA,0.0655737668275833
119,5S rRNA,0.0
119,5S rRNA,0.0223463699221611
119,5S rRNA,0.0
119,5S rRNA,0.0434782616794109
119,5S rRNA,0.0
119,5S rRNA,0.074866309762001
119,5S rRNA,0.0216216202825307
119,5S rRNA,0.1748633831739425
119,5S rRNA,0.0
119,5S rRNA,0.0487804897129535
119,5S rRNA,0.0229885056614875
119,5S rRNA,0.0470588244497776
119,5S rRNA,0.0215053763240575
119,5S rRNA,0.1452514082193374
119,5S rRNA,0.0659340694546699
119,5S rRNA,0.0769230797886848
119,5S rRNA,0.0681818127632141
119,5S rRNA,0.0439560450613498
119,5S rRNA,0.0232558138668537
119,5S rRNA,0.0213903728872537
119,5S rRNA,0.0
119,5S rRNA,0.0427807457745075
119,5S rRNA,0.0235294122248888
119,5S rRNA,0.0224719103425741
119,5S rRNA,0.0
119,5S rRNA,0.0213903728872537
119,5S rRNA,0.0
119,5S rRNA,0.0914285629987716
119,5S rRNA,0.0213903747498989
119,5S rRNA,0.0220994483679533
119,5S rRNA,0.0222222208976745
119,5S rRNA,0.0459770113229751
119,5S rRNA,0.0
119,5S rRNA,0.0213903728872537
119,5S rRNA,0.0693641602993011
119,5S rRNA,0.0441988930106163
119,5S rRNA,0.0212765969336032
